Reserves Commitment iterations
=========================================================
Producing public parameters...
PublicParams::setup, took 8.229516408s 
Number of constraints per step (primary circuit): 2470718
Number of constraints per step (secondary circuit): 10349
Number of variables per step (primary circuit): 2449463
Number of variables per step (secondary circuit): 10331
Generating a RecursiveSNARK...
RecursiveSNARK::prove_step 449: true, took 2.279953366s 
RecursiveSNARK::prove_step 450: true, took 2.471774224s 
RecursiveSNARK::prove_step 451: true, took 2.302527776s 
RecursiveSNARK::prove_step 452: true, took 2.483719423s 
RecursiveSNARK::prove_step 453: true, took 2.404596466s 
RecursiveSNARK::prove_step 454: true, took 2.460180871s 
RecursiveSNARK::prove_step 455: true, took 2.320110693s 
RecursiveSNARK::prove_step 456: true, took 2.490987082s 
RecursiveSNARK::prove_step 457: true, took 2.430472668s 
RecursiveSNARK::prove_step 458: true, took 2.554078207s 
RecursiveSNARK::prove_step 459: true, took 2.32350514s 
RecursiveSNARK::prove_step 460: true, took 2.47554342s 
RecursiveSNARK::prove_step 461: true, took 2.40422733s 
RecursiveSNARK::prove_step 462: true, took 2.444074171s 
RecursiveSNARK::prove_step 463: true, took 2.299828554s 
RecursiveSNARK::prove_step 464: true, took 2.478265403s 
RecursiveSNARK::prove_step 465: true, took 2.383594507s 
RecursiveSNARK::prove_step 466: true, took 2.521811255s 
RecursiveSNARK::prove_step 467: true, took 2.315655707s 
